"RegionName","City","HousingType","Time","Value"
"Hollywood Hills","Los Angeles","All Homes",2016-09-01,3.70159453302961
"Clinton","New York","All Homes",2016-09-01,5.40729001584786
"Financial District","New York","All Homes",2016-09-01,4.87560975609756
"Flatiron District","New York","All Homes",2016-09-01,6.02941176470588
"West Village","New York","All Homes",2016-09-01,6.08095238095238
"Pacific Palisades","Los Angeles","All Homes",2016-09-01,3.8184746311189
"Porter Ranch","Los Angeles","All Homes",2016-09-01,1.51010938815931
"Columbus Circle","New York","All Homes",2016-09-01,5.3321946118682
"Sutton Place","New York","All Homes",2016-09-01,4.70895590103442
"South of Market","San Francisco","All Homes",2016-09-01,4.15159626558726
"Turtle Bay","New York","All Homes",2016-09-01,5.15857499728467
"Midtown","New York","All Homes",2016-09-01,5.45454545454545
"Tribeca","New York","All Homes",2016-09-01,5.753
"Spuyten Duyvil","New York","All Homes",2016-09-01,2.14
"Tudor City","New York","All Homes",2016-09-01,4.89597295737166
"Battery Park","New York","All Homes",2016-09-01,5.3125
"South Beach","San Francisco","All Homes",2016-09-01,4.56635719260407
"Hunters Point","New York","All Homes",2016-09-01,4.07906717185068
"Murray Hill","New York","All Homes",2016-09-01,5.14075887392901
"Downtown","New York","All Homes",2016-09-01,4.5459967663915
"Belltown","Seattle","All Homes",2016-09-01,2.83673368327226
"Upper West Side","New York","Condominium",2016-09-01,5.13905683192261
"Astoria","New York","Condominium",2016-09-01,2.99003322259136
"Hollywood","Los Angeles","Condominium",2016-09-01,2.95523520485584
"Williamsburg","New York","Condominium",2016-09-01,4.34012400354296
"Harlem","New York","Condominium",2016-09-01,3.18667324682362
"East Harlem","New York","Condominium",2016-09-01,5.02599653379549
"Flushing","New York","Condominium",2016-09-01,2.80701754385965
"Westwood","Los Angeles","Condominium",2016-09-01,3.395
"Gramercy","New York","Condominium",2016-09-01,4.91071428571429
"Chelsea","New York","Condominium",2016-09-01,5.97609561752988
"Venice","Los Angeles","Condominium",2016-09-01,4.0922906680068
"Sawtelle","Los Angeles","Condominium",2016-09-01,2.63367916999202
"Downtown","Los Angeles","Condominium",2016-09-01,2.92452830188679
"Brentwood","Los Angeles","Condominium",2016-09-01,2.76111976841233
"Clinton","New York","Condominium",2016-09-01,5.43801199953848
"Financial District","New York","Condominium",2016-09-01,5
"Flatiron District","New York","Condominium",2016-09-01,6.05594405594406
"West Village","New York","Condominium",2016-09-01,6.09523809523809
"Columbus Circle","New York","Condominium",2016-09-01,5.45851528384279
"Sutton Place","New York","Condominium",2016-09-01,4.80241244248035
"South of Market","San Francisco","Condominium",2016-09-01,4.15159626558726
"Turtle Bay","New York","Condominium",2016-09-01,5.15857499728467
"Midtown","New York","Condominium",2016-09-01,5.83333333333333
"Tribeca","New York","Condominium",2016-09-01,5.82377541589649
"Tudor City","New York","Condominium",2016-09-01,4.71653543307087
"Battery Park","New York","Condominium",2016-09-01,5.28644462626442
"South Beach","San Francisco","Condominium",2016-09-01,4.56635719260407
"Hunters Point","New York","Condominium",2016-09-01,4.13687436159346
"Murray Hill","New York","Condominium",2016-09-01,5.14075887392901
"Belltown","Seattle","Condominium",2016-09-01,2.82608695652174
"Upper West Side","New York","Single Family Residence",2016-09-01,5.25772424685508
"Sherman Oaks","Los Angeles","Single Family Residence",2016-09-01,2.53671562082777
"Astoria","New York","Single Family Residence",2016-09-01,2.4
"East Harlem","New York","Single Family Residence",2016-09-01,5.078614646047
"Gramercy","New York","Single Family Residence",2016-09-01,5.13106655497185
"Woodland Hills","Los Angeles","Single Family Residence",2016-09-01,1.86235492907644
"Encino","Los Angeles","Single Family Residence",2016-09-01,2.20617877545402
"West Hills","Los Angeles","Single Family Residence",2016-09-01,1.69539656086078
"Hollywood Hills","Los Angeles","Single Family Residence",2016-09-01,3.88755980861244
"Financial District","New York","Single Family Residence",2016-09-01,4.7675834797891
"Pacific Palisades","Los Angeles","Single Family Residence",2016-09-01,3.99400998203393
"Columbus Circle","New York","Single Family Residence",2016-09-01,5.22425249169435
"Midtown","New York","Single Family Residence",2016-09-01,5.1457590854233
"Hunters Point","New York","Single Family Residence",2016-09-01,4.05405405405405
"Upper West Side","New York","1 Bedroom",2016-10-01,4.92307692307692
"Hollywood","Los Angeles","1 Bedroom",2016-10-01,3.01204819277108
"Harlem","New York","1 Bedroom",2016-10-01,2.97029702970297
"East Harlem","New York","1 Bedroom",2016-10-01,5.22737811340753
"Westlake","Los Angeles","1 Bedroom",2016-10-01,2.93508500772798
"Forest Hills","New York","1 Bedroom",2016-10-01,2.41640866873065
"Westwood","Los Angeles","1 Bedroom",2016-10-01,3.48008990719258
"Gramercy","New York","1 Bedroom",2016-10-01,5.10973936899863
"Chelsea","New York","1 Bedroom",2016-10-01,5.88372093023256
"Woodland Hills","Los Angeles","1 Bedroom",2016-10-01,2.5843621399177
"Palms","Los Angeles","1 Bedroom",2016-10-01,3.01666666666667
"Rego Park","New York","1 Bedroom",2016-10-01,2.35697512058898
"Downtown","Los Angeles","1 Bedroom",2016-10-01,2.96846590909091
"Capitol Hill","Seattle","1 Bedroom",2016-10-01,2.87132352941176
"Clinton","New York","1 Bedroom",2016-10-01,5.12743628185907
"Financial District","New York","1 Bedroom",2016-10-01,4.93138066160665
"Flatiron District","New York","1 Bedroom",2016-10-01,6.06700502886944
"Columbus Circle","New York","1 Bedroom",2016-10-01,5.09215390091636
"Sutton Place","New York","1 Bedroom",2016-10-01,4.50566426364573
"South of Market","San Francisco","1 Bedroom",2016-10-01,4.74170837256165
"Midtown","New York","1 Bedroom",2016-10-01,5.13459888459889
"Tribeca","New York","1 Bedroom",2016-10-01,5.62015503875969
"Spuyten Duyvil","New York","1 Bedroom",2016-10-01,2.43103120243531
"Tudor City","New York","1 Bedroom",2016-10-01,5.07936507936508
"Battery Park","New York","1 Bedroom",2016-10-01,5.14914119359534
"South Beach","San Francisco","1 Bedroom",2016-10-01,4.86857825567503
"First Hill","Seattle","1 Bedroom",2016-10-01,2.84578462572602
"Hunters Point","New York","1 Bedroom",2016-10-01,4.14733969986357
"Belltown","Seattle","1 Bedroom",2016-10-01,2.83830891330891
"Ballard","Seattle","1 Bedroom",2016-10-01,2.71818181818182
"Uptown","Seattle","1 Bedroom",2016-10-01,2.68279569892473
"Denny Triangle","Seattle","1 Bedroom",2016-10-01,3.29338006505905
"South Lake Union","Seattle","1 Bedroom",2016-10-01,3.27469553450609
"Upper West Side","New York","2 Bedroom",2016-10-01,4.89035087719298
"Sherman Oaks","Los Angeles","2 Bedroom",2016-10-01,1.98778825995807
"Hollywood","Los Angeles","2 Bedroom",2016-10-01,2.72340425531915
"North Hollywood","Los Angeles","2 Bedroom",2016-10-01,2.33333333333333
"Koreatown","Los Angeles","2 Bedroom",2016-10-01,2.36940597765064
"San Pedro","Los Angeles","2 Bedroom",2016-10-01,1.80692640692641
"Forest Hills","New York","2 Bedroom",2016-10-01,2.35
"Westwood","Los Angeles","2 Bedroom",2016-10-01,3.12056737588652
"Gramercy","New York","2 Bedroom",2016-10-01,4.71428571428571
"Chelsea","New York","2 Bedroom",2016-10-01,5.91772151898734
"Woodland Hills","Los Angeles","2 Bedroom",2016-10-01,2.16260162601626
"Palms","Los Angeles","2 Bedroom",2016-10-01,2.93333333333333
"Mid City West","Los Angeles","2 Bedroom",2016-10-01,2.96282851314053
"Studio City","Los Angeles","2 Bedroom",2016-10-01,2.3540268129901
"Del Rey","Los Angeles","2 Bedroom",2016-10-01,2.83488816358699
"Venice","Los Angeles","2 Bedroom",2016-10-01,3.5737568119891
"Sawtelle","Los Angeles","2 Bedroom",2016-10-01,2.73083333333333
"Downtown","Los Angeles","2 Bedroom",2016-10-01,3.01248173124114
"Brentwood","Los Angeles","2 Bedroom",2016-10-01,2.86363636363636
"Capitol Hill","Seattle","2 Bedroom",2016-10-01,2.63240080936043
"Financial District","New York","2 Bedroom",2016-10-01,4.6215306980656
"Flatiron District","New York","2 Bedroom",2016-10-01,5.58333333333333
"Columbus Circle","New York","2 Bedroom",2016-10-01,5.13170277666561
"South of Market","San Francisco","2 Bedroom",2016-10-01,4.14194065757819
"Midtown","New York","2 Bedroom",2016-10-01,5.13536201469045
"Tribeca","New York","2 Bedroom",2016-10-01,5.08695652173913
"Tudor City","New York","2 Bedroom",2016-10-01,5.0887573964497
"Battery Park","New York","2 Bedroom",2016-10-01,5.34615384615385
"South Beach","San Francisco","2 Bedroom",2016-10-01,4.71380471380471
"Hunters Point","New York","2 Bedroom",2016-10-01,3.78492728872328
"Upper West Side","New York","3 Bedroom",2016-10-01,5.23076923076923
"Sherman Oaks","Los Angeles","3 Bedroom",2016-10-01,2.38797319199843
"Gramercy","New York","3 Bedroom",2016-10-01,4.95921568627451
"Bath Beach","New York","3 Bedroom",2016-10-01,1.81818181818182
"Woodland Hills","Los Angeles","3 Bedroom",2016-10-01,1.93786934737924
"Upper West Side","New York","All Homes",2016-10-01,5.15151515151515
"Sherman Oaks","Los Angeles","All Homes",2016-10-01,2.14752567693744
"Astoria","New York","All Homes",2016-10-01,2.70294117647059
"Hollywood","Los Angeles","All Homes",2016-10-01,2.65583562394706
"Harlem","New York","All Homes",2016-10-01,3.00128040973111
"East Harlem","New York","All Homes",2016-10-01,4.98565965583174
"Mid City","Los Angeles","All Homes",2016-10-01,2.20289855072464
"Flushing","New York","All Homes",2016-10-01,2.45454545454545
"Northridge","Los Angeles","All Homes",2016-10-01,1.47011050975156
"San Pedro","Los Angeles","All Homes",2016-10-01,1.84615384615385
"Forest Hills","New York","All Homes",2016-10-01,2.29034253574777
"Westwood","Los Angeles","All Homes",2016-10-01,3.13119930733285
"Gramercy","New York","All Homes",2016-10-01,5
"Chelsea","New York","All Homes",2016-10-01,6.29832089552239
"Woodland Hills","Los Angeles","All Homes",2016-10-01,1.97841726618705
"Mid City West","Los Angeles","All Homes",2016-10-01,3.52239557121288
"Encino","Los Angeles","All Homes",2016-10-01,1.98807157057654
"Tarzana","Los Angeles","All Homes",2016-10-01,1.93303571428571
"Studio City","Los Angeles","All Homes",2016-10-01,2.39580544472669
"Del Rey","Los Angeles","All Homes",2016-10-01,2.87037037037037
"West Hills","Los Angeles","All Homes",2016-10-01,1.7053998632946
"Venice","Los Angeles","All Homes",2016-10-01,3.99275362318841
"Sawtelle","Los Angeles","All Homes",2016-10-01,2.62231503579952
"Downtown","Los Angeles","All Homes",2016-10-01,2.85133565621371
"Brentwood","Los Angeles","All Homes",2016-10-01,2.82933370976849
"Capitol Hill","Seattle","All Homes",2016-10-01,2.49306251480422
"Hollywood Hills","Los Angeles","All Homes",2016-10-01,3.64547333641007
"Clinton","New York","All Homes",2016-10-01,5.49022647414888
"Financial District","New York","All Homes",2016-10-01,4.82683982683983
"Flatiron District","New York","All Homes",2016-10-01,6.11940298507463
"West Village","New York","All Homes",2016-10-01,6
"Pacific Palisades","Los Angeles","All Homes",2016-10-01,3.90672211836079
"Porter Ranch","Los Angeles","All Homes",2016-10-01,1.48381294964029
"Columbus Circle","New York","All Homes",2016-10-01,5.3321946118682
"Sutton Place","New York","All Homes",2016-10-01,5.0761421319797
"South of Market","San Francisco","All Homes",2016-10-01,4.01194353963084
"Turtle Bay","New York","All Homes",2016-10-01,5.26785714285714
"Midtown","New York","All Homes",2016-10-01,5.46260096113683
"Tribeca","New York","All Homes",2016-10-01,5.9331797235023
"Spuyten Duyvil","New York","All Homes",2016-10-01,2.14
"Tudor City","New York","All Homes",2016-10-01,4.82743633660973
"Battery Park","New York","All Homes",2016-10-01,5.24508733624454
"South Beach","San Francisco","All Homes",2016-10-01,4.58365164247517
"Hunters Point","New York","All Homes",2016-10-01,4.08827785817656
"Murray Hill","New York","All Homes",2016-10-01,5.0767414403778
"Downtown","New York","All Homes",2016-10-01,4.4523818074443
"Belltown","Seattle","All Homes",2016-10-01,2.80987394957983
"Upper West Side","New York","Condominium",2016-10-01,5.11423699914748
"Astoria","New York","Condominium",2016-10-01,2.97157450588497
"Hollywood","Los Angeles","Condominium",2016-10-01,2.72727272727273
"Williamsburg","New York","Condominium",2016-10-01,4.30098751537649
"Harlem","New York","Condominium",2016-10-01,3.1936127744511
"East Harlem","New York","Condominium",2016-10-01,4.92666666666667
"Flushing","New York","Condominium",2016-10-01,2.76153846153846
"Westwood","Los Angeles","Condominium",2016-10-01,3.15411402213349
"Gramercy","New York","Condominium",2016-10-01,4.9779909441753
"Chelsea","New York","Condominium",2016-10-01,6.29664179104478
"Venice","Los Angeles","Condominium",2016-10-01,3.89321468298109
"Sawtelle","Los Angeles","Condominium",2016-10-01,2.61219999550976
"Downtown","Los Angeles","Condominium",2016-10-01,2.86294642857143
"Brentwood","Los Angeles","Condominium",2016-10-01,2.73574399463529
"Clinton","New York","Condominium",2016-10-01,5.50858167283842
"Financial District","New York","Condominium",2016-10-01,4.87365393465255
"Flatiron District","New York","Condominium",2016-10-01,6.23238811115075
"West Village","New York","Condominium",2016-10-01,6
"Columbus Circle","New York","Condominium",2016-10-01,5.41666666666667
"Sutton Place","New York","Condominium",2016-10-01,5.23276052908296
"South of Market","San Francisco","Condominium",2016-10-01,4.01194353963084
"Turtle Bay","New York","Condominium",2016-10-01,5.25147583269857
"Midtown","New York","Condominium",2016-10-01,5.71926117775354
"Tribeca","New York","Condominium",2016-10-01,6.04235122307411
"Tudor City","New York","Condominium",2016-10-01,4.63087248322148
"Battery Park","New York","Condominium",2016-10-01,5.21557719054242
"South Beach","San Francisco","Condominium",2016-10-01,4.58365164247517
"Hunters Point","New York","Condominium",2016-10-01,4.13687436159346
"Murray Hill","New York","Condominium",2016-10-01,5.08819538670285
"Belltown","Seattle","Condominium",2016-10-01,2.80987394957983
"Upper West Side","New York","Single Family Residence",2016-10-01,5.34090741122004
"Sherman Oaks","Los Angeles","Single Family Residence",2016-10-01,2.33884768967484
"Astoria","New York","Single Family Residence",2016-10-01,2.57449494949495
"East Harlem","New York","Single Family Residence",2016-10-01,5.24642289348172
"Gramercy","New York","Single Family Residence",2016-10-01,5.16096579476861
"Woodland Hills","Los Angeles","Single Family Residence",2016-10-01,1.85038329368226
"Encino","Los Angeles","Single Family Residence",2016-10-01,2.11087457948181
"West Hills","Los Angeles","Single Family Residence",2016-10-01,1.71106903035975
"Hollywood Hills","Los Angeles","Single Family Residence",2016-10-01,3.74889032377951
"Financial District","New York","Single Family Residence",2016-10-01,4.74516695957821
"Pacific Palisades","Los Angeles","Single Family Residence",2016-10-01,3.95050859430807
"Columbus Circle","New York","Single Family Residence",2016-10-01,5.22425249169435
"Midtown","New York","Single Family Residence",2016-10-01,5.1457590854233
"Hunters Point","New York","Single Family Residence",2016-10-01,4.05540166204986
"Upper West Side","New York","1 Bedroom",2016-11-01,4.91538461538462
"Hollywood","Los Angeles","1 Bedroom",2016-11-01,3.00682128240109
"Harlem","New York","1 Bedroom",2016-11-01,2.93493635077794
"East Harlem","New York","1 Bedroom",2016-11-01,5.19563008130081
"Westlake","Los Angeles","1 Bedroom",2016-11-01,2.83333333333333
"Forest Hills","New York","1 Bedroom",2016-11-01,2.43333333333333
"Westwood","Los Angeles","1 Bedroom",2016-11-01,3.33081190115986
"Gramercy","New York","1 Bedroom",2016-11-01,4.8950889881832
"Chelsea","New York","1 Bedroom",2016-11-01,5.68862275449102
"Woodland Hills","Los Angeles","1 Bedroom",2016-11-01,2.63854047890536
"Palms","Los Angeles","1 Bedroom",2016-11-01,2.77777777777778
"Rego Park","New York","1 Bedroom",2016-11-01,2.50636132315522
"Downtown","Los Angeles","1 Bedroom",2016-11-01,3.07042253521127
"Capitol Hill","Seattle","1 Bedroom",2016-11-01,2.90528574145391
"Clinton","New York","1 Bedroom",2016-11-01,5.01607717041801
"Financial District","New York","1 Bedroom",2016-11-01,4.9306625577812
"Flatiron District","New York","1 Bedroom",2016-11-01,6.09677419354839
"Columbus Circle","New York","1 Bedroom",2016-11-01,5.04176903628128
"Sutton Place","New York","1 Bedroom",2016-11-01,4.61676646706587
"South of Market","San Francisco","1 Bedroom",2016-11-01,4.76190476190476
"Midtown","New York","1 Bedroom",2016-11-01,5.12272174969623
"Tribeca","New York","1 Bedroom",2016-11-01,5.46428571428571
"Spuyten Duyvil","New York","1 Bedroom",2016-11-01,2.52385718740256
"Tudor City","New York","1 Bedroom",2016-11-01,5.09090909090909
"Battery Park","New York","1 Bedroom",2016-11-01,5.2062697057278
"South Beach","San Francisco","1 Bedroom",2016-11-01,4.80872483221477
"First Hill","Seattle","1 Bedroom",2016-11-01,3.15789473684211
"Hunters Point","New York","1 Bedroom",2016-11-01,4.14814814814815
"Belltown","Seattle","1 Bedroom",2016-11-01,2.98686131386861
"Ballard","Seattle","1 Bedroom",2016-11-01,2.79233919599279
"Uptown","Seattle","1 Bedroom",2016-11-01,2.7599848922873
"Denny Triangle","Seattle","1 Bedroom",2016-11-01,3.07210401891253
"South Lake Union","Seattle","1 Bedroom",2016-11-01,2.97491039426523
"Upper West Side","New York","2 Bedroom",2016-11-01,4.80526315789474
"Sherman Oaks","Los Angeles","2 Bedroom",2016-11-01,1.995
"Hollywood","Los Angeles","2 Bedroom",2016-11-01,2.90360315893386
"North Hollywood","Los Angeles","2 Bedroom",2016-11-01,2.32979797979798
"Koreatown","Los Angeles","2 Bedroom",2016-11-01,2.3440261017544
"San Pedro","Los Angeles","2 Bedroom",2016-11-01,1.76286549707602
"Forest Hills","New York","2 Bedroom",2016-11-01,2.36181818181818
"Westwood","Los Angeles","2 Bedroom",2016-11-01,2.91849999196106
"Gramercy","New York","2 Bedroom",2016-11-01,4.67980295566502
"Chelsea","New York","2 Bedroom",2016-11-01,5.54093567251462
"Woodland Hills","Los Angeles","2 Bedroom",2016-11-01,2.0924966541467
"Palms","Los Angeles","2 Bedroom",2016-11-01,2.71428571428571
"Mid City West","Los Angeles","2 Bedroom",2016-11-01,2.92746113989637
"Studio City","Los Angeles","2 Bedroom",2016-11-01,2.31814444114584
"Del Rey","Los Angeles","2 Bedroom",2016-11-01,2.81912044072948
"Venice","Los Angeles","2 Bedroom",2016-11-01,3.90279823269514
"Sawtelle","Los Angeles","2 Bedroom",2016-11-01,2.53781004234725
"Downtown","Los Angeles","2 Bedroom",2016-11-01,2.8694900605013
"Brentwood","Los Angeles","2 Bedroom",2016-11-01,2.95454545454545
"Capitol Hill","Seattle","2 Bedroom",2016-11-01,2.595
"Financial District","New York","2 Bedroom",2016-11-01,4.58333333333333
"Flatiron District","New York","2 Bedroom",2016-11-01,5.78797725426483
"Columbus Circle","New York","2 Bedroom",2016-11-01,5.0567853705486
"South of Market","San Francisco","2 Bedroom",2016-11-01,4.59260701085546
"Midtown","New York","2 Bedroom",2016-11-01,5.13698630136986
"Tribeca","New York","2 Bedroom",2016-11-01,5.276
"Tudor City","New York","2 Bedroom",2016-11-01,5.1524201853759
"Battery Park","New York","2 Bedroom",2016-11-01,5.60344827586207
"South Beach","San Francisco","2 Bedroom",2016-11-01,4.57223122664299
"Hunters Point","New York","2 Bedroom",2016-11-01,3.85128205128205
"Upper West Side","New York","3 Bedroom",2016-11-01,5.31914893617021
"Sherman Oaks","Los Angeles","3 Bedroom",2016-11-01,2.35452542497286
"Gramercy","New York","3 Bedroom",2016-11-01,4.87209302325581
"Bath Beach","New York","3 Bedroom",2016-11-01,1.91608391608392
"Woodland Hills","Los Angeles","3 Bedroom",2016-11-01,1.91968432149876
"Upper West Side","New York","All Homes",2016-11-01,5.18504901960784
"Sherman Oaks","Los Angeles","All Homes",2016-11-01,2.18140872462297
"Astoria","New York","All Homes",2016-11-01,2.375
"Hollywood","Los Angeles","All Homes",2016-11-01,2.84974093264249
"Harlem","New York","All Homes",2016-11-01,2.99003204603548
"East Harlem","New York","All Homes",2016-11-01,5
"Mid City","Los Angeles","All Homes",2016-11-01,2.26315789473684
"Flushing","New York","All Homes",2016-11-01,2.64207292506044
"Northridge","Los Angeles","All Homes",2016-11-01,1.57303370786517
"San Pedro","Los Angeles","All Homes",2016-11-01,1.77783839680502
"Forest Hills","New York","All Homes",2016-11-01,2.35714285714286
"Westwood","Los Angeles","All Homes",2016-11-01,3.08483290488432
"Gramercy","New York","All Homes",2016-11-01,4.96941896024465
"Chelsea","New York","All Homes",2016-11-01,5.8289499638372
"Woodland Hills","Los Angeles","All Homes",2016-11-01,1.93390484003281
"Mid City West","Los Angeles","All Homes",2016-11-01,3.65591397849462
"Encino","Los Angeles","All Homes",2016-11-01,1.96747114375656
"Tarzana","Los Angeles","All Homes",2016-11-01,1.921814751005
"Studio City","Los Angeles","All Homes",2016-11-01,2.43389041675481
"Del Rey","Los Angeles","All Homes",2016-11-01,2.69797226582941
"West Hills","Los Angeles","All Homes",2016-11-01,1.65720119055951
"Venice","Los Angeles","All Homes",2016-11-01,4.22260446383621
"Sawtelle","Los Angeles","All Homes",2016-11-01,2.53781004234725
"Downtown","Los Angeles","All Homes",2016-11-01,2.82547285679194
"Brentwood","Los Angeles","All Homes",2016-11-01,3.14392175128086
"Capitol Hill","Seattle","All Homes",2016-11-01,2.36467995877315
"Hollywood Hills","Los Angeles","All Homes",2016-11-01,4.21585160202361
"Clinton","New York","All Homes",2016-11-01,5.43970988213962
"Financial District","New York","All Homes",2016-11-01,4.87169811320755
"Flatiron District","New York","All Homes",2016-11-01,6.05594405594406
"West Village","New York","All Homes",2016-11-01,6.26533742331288
"Pacific Palisades","Los Angeles","All Homes",2016-11-01,3.73486808137365
"Porter Ranch","Los Angeles","All Homes",2016-11-01,1.5750787539377
"Columbus Circle","New York","All Homes",2016-11-01,5.3811948359015
"Sutton Place","New York","All Homes",2016-11-01,4.91254925452333
"South of Market","San Francisco","All Homes",2016-11-01,4.03120936280884
"Turtle Bay","New York","All Homes",2016-11-01,5.24412296564195
"Midtown","New York","All Homes",2016-11-01,5.64440263405456
"Tribeca","New York","All Homes",2016-11-01,5.82857396870555
"Spuyten Duyvil","New York","All Homes",2016-11-01,2.13666666666667
"Tudor City","New York","All Homes",2016-11-01,4.92554296318576
"Battery Park","New York","All Homes",2016-11-01,5.26364571781967
"South Beach","San Francisco","All Homes",2016-11-01,4.46118404795498
"Hunters Point","New York","All Homes",2016-11-01,4.0884476534296
"Murray Hill","New York","All Homes",2016-11-01,4.85
"Downtown","New York","All Homes",2016-11-01,4.49005473234548
"Belltown","Seattle","All Homes",2016-11-01,2.73200584581659
"Upper West Side","New York","Condominium",2016-11-01,5.17510838114612
"Astoria","New York","Condominium",2016-11-01,2.92307692307692
"Hollywood","Los Angeles","Condominium",2016-11-01,2.97339593114241
"Williamsburg","New York","Condominium",2016-11-01,4.38095238095238
"Harlem","New York","Condominium",2016-11-01,3.15315315315315
"East Harlem","New York","Condominium",2016-11-01,4.96415770609319
"Flushing","New York","Condominium",2016-11-01,2.75576923076923
"Westwood","Los Angeles","Condominium",2016-11-01,3.17460317460317
"Gramercy","New York","Condominium",2016-11-01,4.82897384305835
"Chelsea","New York","Condominium",2016-11-01,5.81395348837209
"Venice","Los Angeles","Condominium",2016-11-01,4.02340892465252
"Sawtelle","Los Angeles","Condominium",2016-11-01,2.56191289496157
"Downtown","Los Angeles","Condominium",2016-11-01,2.82608695652174
"Brentwood","Los Angeles","Condominium",2016-11-01,2.95969501907277
"Clinton","New York","Condominium",2016-11-01,5.46875
"Financial District","New York","Condominium",2016-11-01,4.93496429955167
"Flatiron District","New York","Condominium",2016-11-01,6.14296351451973
"West Village","New York","Condominium",2016-11-01,6.17261904761905
"Columbus Circle","New York","Condominium",2016-11-01,5.55555555555556
"Sutton Place","New York","Condominium",2016-11-01,5.13332287663713
"South of Market","San Francisco","Condominium",2016-11-01,4.02157645121984
"Turtle Bay","New York","Condominium",2016-11-01,5.25599005424955
"Midtown","New York","Condominium",2016-11-01,5.9200826273997
"Tribeca","New York","Condominium",2016-11-01,5.94229217110573
"Tudor City","New York","Condominium",2016-11-01,4.86893684754172
"Battery Park","New York","Condominium",2016-11-01,5.25606469002695
"South Beach","San Francisco","Condominium",2016-11-01,4.46118404795498
"Hunters Point","New York","Condominium",2016-11-01,4.13744740532959
"Murray Hill","New York","Condominium",2016-11-01,4.85527544351074
"Belltown","Seattle","Condominium",2016-11-01,2.73200584581659
"Upper West Side","New York","Single Family Residence",2016-11-01,5.26630760023938
"Sherman Oaks","Los Angeles","Single Family Residence",2016-11-01,2.38274547187798
"Astoria","New York","Single Family Residence",2016-11-01,2.11126373626374
"East Harlem","New York","Single Family Residence",2016-11-01,5.18590998043053
"Gramercy","New York","Single Family Residence",2016-11-01,5.13106655497185
"Woodland Hills","Los Angeles","Single Family Residence",2016-11-01,1.79545454545455
"Encino","Los Angeles","Single Family Residence",2016-11-01,2.13530342981594
"West Hills","Los Angeles","Single Family Residence",2016-11-01,1.68539325842697
"Hollywood Hills","Los Angeles","Single Family Residence",2016-11-01,4.35415935415935
"Financial District","New York","Single Family Residence",2016-11-01,4.74516695957821
"Pacific Palisades","Los Angeles","Single Family Residence",2016-11-01,3.85388160322243
"Columbus Circle","New York","Single Family Residence",2016-11-01,5.19090909090909
"Midtown","New York","Single Family Residence",2016-11-01,5.13536201469045
"Hunters Point","New York","Single Family Residence",2016-11-01,4.05540166204986
"Upper West Side","New York","1 Bedroom",2016-12-01,4.92046087147219
"Hollywood","Los Angeles","1 Bedroom",2016-12-01,2.8
"Harlem","New York","1 Bedroom",2016-12-01,2.85326086956522
"East Harlem","New York","1 Bedroom",2016-12-01,5.43154761904762
"Westlake","Los Angeles","1 Bedroom",2016-12-01,2.78
"Forest Hills","New York","1 Bedroom",2016-12-01,2.42481203007519
"Westwood","Los Angeles","1 Bedroom",2016-12-01,3.33583381419504
"Gramercy","New York","1 Bedroom",2016-12-01,4.91071428571429
"Chelsea","New York","1 Bedroom",2016-12-01,5.69609507640068
"Woodland Hills","Los Angeles","1 Bedroom",2016-12-01,2.49642857142857
"Palms","Los Angeles","1 Bedroom",2016-12-01,3.11294642857143
"Rego Park","New York","1 Bedroom",2016-12-01,2.26666666666667
"Downtown","Los Angeles","1 Bedroom",2016-12-01,2.90897832041165
"Capitol Hill","Seattle","1 Bedroom",2016-12-01,2.91423001949318
"Clinton","New York","1 Bedroom",2016-12-01,5.01179233896276
"Financial District","New York","1 Bedroom",2016-12-01,4.87779083431257
"Flatiron District","New York","1 Bedroom",2016-12-01,6.05594405594406
"Columbus Circle","New York","1 Bedroom",2016-12-01,5.07086614173228
"Sutton Place","New York","1 Bedroom",2016-12-01,4.39333333333333
"South of Market","San Francisco","1 Bedroom",2016-12-01,4.48856941081517
"Midtown","New York","1 Bedroom",2016-12-01,5.07242546473471
"Tribeca","New York","1 Bedroom",2016-12-01,5.18382352941176
"Spuyten Duyvil","New York","1 Bedroom",2016-12-01,2.46666666666667
"Tudor City","New York","1 Bedroom",2016-12-01,5.02865570184006
"Battery Park","New York","1 Bedroom",2016-12-01,5.17647058823529
"South Beach","San Francisco","1 Bedroom",2016-12-01,4.59259259259259
"First Hill","Seattle","1 Bedroom",2016-12-01,2.82194929253753
"Hunters Point","New York","1 Bedroom",2016-12-01,4.07329924066326
"Belltown","Seattle","1 Bedroom",2016-12-01,2.80322889085025
"Ballard","Seattle","1 Bedroom",2016-12-01,2.49166666666667
"Uptown","Seattle","1 Bedroom",2016-12-01,2.59868421052632
"Denny Triangle","Seattle","1 Bedroom",2016-12-01,3.38511326860841
"South Lake Union","Seattle","1 Bedroom",2016-12-01,3.16541353383459
"Upper West Side","New York","2 Bedroom",2016-12-01,4.86301369863014
"Sherman Oaks","Los Angeles","2 Bedroom",2016-12-01,1.96850393700787
"Hollywood","Los Angeles","2 Bedroom",2016-12-01,2.76143497757848
"North Hollywood","Los Angeles","2 Bedroom",2016-12-01,2.07075471698113
"Koreatown","Los Angeles","2 Bedroom",2016-12-01,2.29948717948718
"San Pedro","Los Angeles","2 Bedroom",2016-12-01,1.79313459801265
